Experiment	Z spectroscopy	
Saved Date	16.02.2019 17:36:39	
User		
X (m)	75.4743E-9	
Y (m)	15.394E-9	
Z (m)	-16.9806E-9	
Z offset (m)	700E-12	
Z sweep distance (m)	1.12E-9	
Settling time (s)	10E-3	
Integration time (s)	60E-3	
Final Z (m)	N/A	
Start time	16.02.2019 17:35:20	
Filter type	None	
Order		
Cutoff frq		

[DATA]
Z rel (m)	Current (A)	Bias (V)	Z (m)	OC D1 Phase (deg)	OC D1 Amplitude (m)	OC M1 Freq. Shift (Hz)	OC M1 Excitation (V)	Current [bwd] (A)	Bias [bwd] (V)	Z [bwd] (m)	OC D1 Phase [bwd] (deg)	OC D1 Amplitude [bwd] (m)	OC M1 Freq. Shift [bwd] (Hz)	OC M1 Excitation [bwd] (V)
473.30662E-12	-239.14215E-15	0.0000000E+0	-16.507272E-9	-2.6457624E+0	42.617927E-12	-439.60506E-3	255.55227E-6	-249.98566E-15	0.0000000E+0	-16.507272E-9	-337.00746E-3	48.878693E-12	-440.19091E-3	203.20903E-6
471.06213E-12	-235.36026E-15	0.0000000E+0	-16.509517E-9	-5.0103378E+0	46.100169E-12	-745.26006E-3	239.55137E-6	-228.72722E-15	0.0000000E+0	-16.509517E-9	3.2099426E+0	49.728780E-12	-185.19939E-3	191.86323E-6
468.81765E-12	-245.73667E-15	0.0000000E+0	-16.511761E-9	-1.4589975E+0	52.130082E-12	-567.68692E-3	185.20596E-6	-227.74144E-15	0.0000000E+0	-16.511761E-9	3.6158309E+0	46.152897E-12	-253.18480E-3	226.77639E-6
466.57317E-12	-219.86753E-15	0.0000000E+0	-16.514006E-9	1.7635125E+0	53.391184E-12	-221.94819E-3	151.62844E-6	-239.10027E-15	0.0000000E+0	-16.514006E-9	-1.4884512E+0	46.036560E-12	-716.63296E-3	212.79602E-6
464.32866E-12	-222.45634E-15	0.0000000E+0	-16.516250E-9	2.4014177E+0	49.271639E-12	-88.333525E-3	196.96784E-6	-239.39897E-15	0.0000000E+0	-16.516250E-9	-2.5405226E+0	52.553913E-12	-775.08974E-3	137.17389E-6
462.08418E-12	-220.44377E-15	0.0000000E+0	-16.518495E-9	-2.7409570E+0	51.318956E-12	-558.04735E-3	171.48079E-6	-243.12079E-15	0.0000000E+0	-16.518495E-9	761.75576E-3	54.122221E-12	-456.46861E-3	133.12600E-6
459.83969E-12	-234.41172E-15	0.0000000E+0	-16.520739E-9	-1.9620112E+0	50.281161E-12	-600.83228E-3	179.70757E-6	-228.73823E-15	0.0000000E+0	-16.520739E-9	-1.8802736E+0	42.837196E-12	-672.64235E-3	252.31644E-6
457.59521E-12	-252.39934E-15	0.0000000E+0	-16.522984E-9	-3.2716191E+0	50.924650E-12	-810.76974E-3	173.35390E-6	-246.54519E-15	0.0000000E+0	-16.522984E-9	-2.5728900E+0	43.766216E-12	-673.77484E-3	213.36622E-6
455.35070E-12	-241.91925E-15	0.0000000E+0	-16.525227E-9	2.9125681E+0	49.258746E-12	-275.00293E-3	192.37469E-6	-214.00703E-15	0.0000000E+0	-16.525227E-9	1.2832682E+0	56.656495E-12	-305.37689E-3	74.327298E-6
453.10622E-12	-222.63785E-15	0.0000000E+0	-16.527473E-9	3.1464713E+0	50.143799E-12	-188.74085E-3	180.68388E-6	-240.61024E-15	0.0000000E+0	-16.527473E-9	2.8918152E+0	50.719470E-12	-220.55896E-3	153.19751E-6
450.86174E-12	-229.13212E-15	0.0000000E+0	-16.529716E-9	-2.4811051E+0	55.419832E-12	-698.11898E-3	115.96653E-6	-236.26777E-15	0.0000000E+0	-16.529716E-9	180.21108E-3	52.836128E-12	-528.39023E-3	139.68193E-6
448.61725E-12	-232.98000E-15	0.0000000E+0	-16.531962E-9	3.7905250E+0	55.966225E-12	-148.42282E-3	84.280226E-6	-260.28171E-15	0.0000000E+0	-16.531962E-9	-2.8174040E+0	42.793401E-12	-767.04538E-3	241.72261E-6
446.37277E-12	-220.28680E-15	0.0000000E+0	-16.534205E-9	2.6978009E+0	56.017659E-12	-117.33506E-3	64.521926E-6	-233.55287E-15	0.0000000E+0	-16.534205E-9	-2.5985584E+0	43.236411E-12	-627.11847E-3	211.99210E-6
444.12826E-12	-234.54879E-15	0.0000000E+0	-16.536450E-9	1.2839235E+0	47.688610E-12	-160.23822E-3	144.68702E-6	-261.27424E-15	0.0000000E+0	-16.536450E-9	-1.9461368E+0	48.414613E-12	-529.81716E-3	144.36379E-6
441.88378E-12	-240.76043E-15	0.0000000E+0	-16.538696E-9	139.90347E-3	49.125797E-12	-219.97449E-3	135.10769E-6	-246.98773E-15	0.0000000E+0	-16.538696E-9	-1.4083326E+0	50.930125E-12	-395.56754E-3	118.42235E-6
439.63930E-12	-228.22713E-15	0.0000000E+0	-16.540939E-9	-543.54340E-3	46.600356E-12	-280.76670E-3	171.45091E-6	-244.78434E-15	0.0000000E+0	-16.540939E-9	-2.4239106E+0	43.271671E-12	-442.09376E-3	183.40399E-6
437.39481E-12	-244.24744E-15	0.0000000E+0	-16.543185E-9	-4.0803237E+0	53.466603E-12	-680.83036E-3	95.274263E-6	-238.92723E-15	0.0000000E+0	-16.543185E-9	701.08372E-3	54.682394E-12	-183.93533E-3	61.576196E-6
435.15030E-12	-247.66677E-15	0.0000000E+0	-16.545428E-9	699.20874E-3	49.181912E-12	-335.57564E-3	142.44588E-6	-227.53498E-15	0.0000000E+0	-16.545428E-9	1.9712642E+0	52.358125E-12	-65.843359E-3	96.372656E-6
432.90582E-12	-229.45196E-15	0.0000000E+0	-16.547673E-9	822.71039E-3	50.675845E-12	-301.98735E-3	121.29055E-6	-235.61578E-15	0.0000000E+0	-16.547673E-9	-1.2262329E+0	54.839799E-12	-363.21911E-3	82.481864E-6
430.66134E-12	-221.46338E-15	0.0000000E+0	-16.549917E-9	1.8667816E+0	44.045739E-12	-176.71070E-3	204.21762E-6	-240.24554E-15	0.0000000E+0	-16.549917E-9	6.2084413E+0	59.554507E-12	252.62707E-3	55.977402E-6
428.41686E-12	-236.03168E-15	0.0000000E+0	-16.552162E-9	-1.2170411E+0	45.700714E-12	-460.78202E-3	204.23255E-6	-219.24814E-15	0.0000000E+0	-16.552162E-9	3.6753139E+0	56.543190E-12	-179.82562E-3	125.11632E-6
426.17235E-12	-246.00534E-15	0.0000000E+0	-16.554406E-9	-1.4009061E+0	48.179898E-12	-521.84075E-3	190.14480E-6	-215.37908E-15	0.0000000E+0	-16.554406E-9	1.9065237E+0	57.032878E-12	-366.44411E-3	139.76853E-6
423.92787E-12	-227.00276E-15	0.0000000E+0	-16.556651E-9	3.1415656E+0	53.124883E-12	-76.724201E-3	133.56784E-6	-252.07229E-15	0.0000000E+0	-16.556651E-9	1.6866326E+0	48.338118E-12	-438.11950E-3	243.35523E-6
421.68338E-12	-249.81980E-15	0.0000000E+0	-16.558895E-9	-392.77542E-3	47.318045E-12	-320.07384E-3	199.06090E-6	-227.26929E-15	0.0000000E+0	-16.558895E-9	-5.0758877E+0	46.381780E-12	-971.35073E-3	253.80292E-6
419.43890E-12	-242.75016E-15	0.0000000E+0	-16.561140E-9	-4.3214192E+0	51.387845E-12	-720.88498E-3	157.62281E-6	-245.95416E-15	0.0000000E+0	-16.561140E-9	-326.84031E-3	47.661795E-12	-486.85539E-3	232.21901E-6
417.19439E-12	-238.78339E-15	0.0000000E+0	-16.563384E-9	-2.3506217E+0	57.788004E-12	-662.81229E-3	67.734618E-6	-217.32059E-15	0.0000000E+0	-16.563384E-9	6.1841989E+0	49.640847E-12	-3.9077494E-3	205.61679E-6
414.94991E-12	-233.67427E-15	0.0000000E+0	-16.565629E-9	-1.2468065E+0	54.704484E-12	-568.38036E-3	80.167505E-6	-246.37510E-15	0.0000000E+0	-16.565629E-9	5.0668921E+0	51.951114E-12	-274.06791E-3	187.33770E-6
412.70543E-12	-224.92544E-15	0.0000000E+0	-16.567872E-9	-1.1203458E+0	50.731894E-12	-602.31525E-3	112.78100E-6	-249.79316E-15	0.0000000E+0	-16.567872E-9	1.7005607E+0	51.497855E-12	-734.53033E-3	198.43197E-6
410.46094E-12	-236.62398E-15	0.0000000E+0	-16.570118E-9	-3.9729276E+0	46.137257E-12	-924.34424E-3	162.97238E-6	-261.52767E-15	0.0000000E+0	-16.570118E-9	377.13644E-3	48.207879E-12	-829.07647E-3	232.56267E-6
408.21646E-12	-231.15909E-15	0.0000000E+0	-16.572363E-9	-2.4045949E+0	48.324216E-12	-917.62555E-3	153.75293E-6	-237.68379E-15	0.0000000E+0	-16.572363E-9	241.75617E-3	44.814565E-12	-844.73550E-3	252.54057E-6
405.97195E-12	-214.00027E-15	0.0000000E+0	-16.574607E-9	-1.9605362E+0	43.401810E-12	-941.95437E-3	222.30040E-6	-249.66287E-15	0.0000000E+0	-16.574607E-9	-2.4857442E+0	48.106290E-12	-1.1030121E+0	203.77018E-6
403.72747E-12	-216.81501E-15	0.0000000E+0	-16.576852E-9	3.9096344E+0	41.640559E-12	-406.05164E-3	269.02845E-6	-239.49118E-15	0.0000000E+0	-16.576852E-9	279.71676E-3	50.638754E-12	-782.33534E-3	172.45805E-6
401.48299E-12	-241.38954E-15	0.0000000E+0	-16.579095E-9	1.8087285E+0	54.709601E-12	-523.08542E-3	137.11720E-6	-216.42536E-15	0.0000000E+0	-16.579095E-9	29.141614E-3	48.250740E-12	-829.78684E-3	196.51698E-6
399.23850E-12	-243.94538E-15	0.0000000E+0	-16.581341E-9	5.3204393E+0	55.510496E-12	-105.68661E-3	107.68008E-6	-226.28478E-15	0.0000000E+0	-16.581341E-9	-1.9796219E+0	41.350128E-12	-962.90845E-3	259.42628E-6
396.99399E-12	-234.12782E-15	0.0000000E+0	-16.583584E-9	-4.3441458E+0	48.508135E-12	-935.05472E-3	177.07206E-6	-233.86637E-15	0.0000000E+0	-16.583584E-9	129.23659E-3	47.320137E-12	-818.90315E-3	166.61185E-6
394.74951E-12	-245.72906E-15	0.0000000E+0	-16.585830E-9	2.2423999E+0	50.137037E-12	-420.26988E-3	160.18313E-6	-246.18683E-15	0.0000000E+0	-16.585830E-9	-1.6572827E+0	49.838099E-12	-912.64653E-3	133.45231E-6
392.50503E-12	-226.42524E-15	0.0000000E+0	-16.588073E-9	-2.9416864E+0	43.595617E-12	-846.83621E-3	248.92416E-6	-237.28694E-15	0.0000000E+0	-16.588073E-9	-138.35688E-3	54.107947E-12	-739.64185E-3	97.911055E-6
390.26055E-12	-242.83521E-15	0.0000000E+0	-16.590318E-9	-2.6453850E+0	48.710723E-12	-937.42430E-3	206.80869E-6	-220.41161E-15	0.0000000E+0	-16.590318E-9	749.39030E-3	54.453216E-12	-705.36667E-3	116.57020E-6
388.01604E-12	-236.27367E-15	0.0000000E+0	-16.592562E-9	3.9394579E+0	51.207448E-12	-366.43326E-3	176.55246E-6	-237.97869E-15	0.0000000E+0	-16.592562E-9	2.2846150E+0	46.907693E-12	-627.75511E-3	196.98222E-6
385.77155E-12	-242.39562E-15	0.0000000E+0	-16.594807E-9	-3.4519582E+0	50.411696E-12	-977.62519E-3	182.35813E-6	-245.41515E-15	0.0000000E+0	-16.594807E-9	-5.1237516E+0	49.624225E-12	-1.2364167E+0	164.81295E-6
383.52707E-12	-240.29251E-15	0.0000000E+0	-16.597051E-9	-4.2261548E+0	49.608873E-12	-1.1719980E+0	190.64442E-6	-244.64938E-15	0.0000000E+0	-16.597051E-9	2.8064158E+0	49.917154E-12	-441.98602E-3	156.52638E-6
381.28259E-12	-249.99582E-15	0.0000000E+0	-16.599296E-9	-49.939737E-3	49.972755E-12	-895.44165E-3	187.28284E-6	-251.00993E-15	0.0000000E+0	-16.599296E-9	-117.93786E-3	52.538831E-12	-783.36239E-3	139.48008E-6
379.03808E-12	-256.44100E-15	0.0000000E+0	-16.601540E-9	2.8714964E+0	51.825662E-12	-585.83808E-3	157.70309E-6	-242.40663E-15	0.0000000E+0	-16.601540E-9	1.4393759E+0	43.245591E-12	-696.50155E-3	229.40677E-6
376.79360E-12	-229.12068E-15	0.0000000E+0	-16.603785E-9	1.5819118E+0	49.421141E-12	-587.22609E-3	184.39877E-6	-240.48203E-15	0.0000000E+0	-16.603785E-9	-864.38876E-3	49.622952E-12	-831.06315E-3	143.91229E-6
374.54911E-12	-237.85176E-15	0.0000000E+0	-16.606030E-9	2.1721087E+0	47.275552E-12	-475.72893E-3	214.39242E-6	-237.85599E-15	0.0000000E+0	-16.606030E-9	-1.1194506E+0	50.898789E-12	-830.78748E-3	140.46088E-6
372.30463E-12	-235.31201E-15	0.0000000E+0	-16.608274E-9	389.32031E-3	50.524092E-12	-589.43981E-3	184.27124E-6	-242.27083E-15	0.0000000E+0	-16.608274E-9	-1.3377908E+0	49.757667E-12	-859.97456E-3	142.70938E-6
370.06015E-12	-242.07622E-15	0.0000000E+0	-16.610519E-9	-1.2040939E+0	45.108299E-12	-760.61863E-3	249.44564E-6	-229.23110E-15	0.0000000E+0	-16.610519E-9	3.9501333E+0	56.610019E-12	-466.14078E-3	80.745260E-6
367.81564E-12	-246.53546E-15	0.0000000E+0	-16.612763E-9	-417.28333E-3	49.201643E-12	-707.90851E-3	219.29268E-6	-233.00792E-15	0.0000000E+0	-16.612763E-9	1.0423300E+0	56.688758E-12	-792.23508E-3	108.97371E-6
365.57116E-12	-238.62937E-15	0.0000000E+0	-16.615008E-9	-886.03997E-3	52.733082E-12	-782.77355E-3	183.85667E-6	-243.88784E-15	0.0000000E+0	-16.615008E-9	-6.4964275E+0	46.243401E-12	-1.3939348E+0	225.49641E-6
363.32667E-12	-224.53197E-15	0.0000000E+0	-16.617252E-9	1.3946962E+0	57.795508E-12	-581.31832E-3	104.92809E-6	-231.82246E-15	0.0000000E+0	-16.617252E-9	-93.619108E-3	50.470073E-12	-716.35276E-3	172.03837E-6
361.08219E-12	-241.61421E-15	0.0000000E+0	-16.619497E-9	-2.0193470E+0	51.234537E-12	-836.38537E-3	159.68079E-6	-254.23083E-15	0.0000000E+0	-16.619497E-9	4.1064315E+0	53.425049E-12	-395.87560E-3	143.15132E-6
358.83768E-12	-259.67035E-15	0.0000000E+0	-16.621740E-9	1.8471997E+0	49.290082E-12	-515.83904E-3	178.68121E-6	-219.57307E-15	0.0000000E+0	-16.621740E-9	-707.03906E-3	49.934556E-12	-902.18496E-3	194.68358E-6
356.59320E-12	-213.20742E-15	0.0000000E+0	-16.623986E-9	-63.456438E-3	49.115236E-12	-655.95520E-3	181.31780E-6	-233.54059E-15	0.0000000E+0	-16.623986E-9	5.5186462E+0	44.225582E-12	-384.99841E-3	241.15277E-6
354.34872E-12	-244.13238E-15	0.0000000E+0	-16.626229E-9	1.7869084E+0	51.971261E-12	-488.09987E-3	156.39175E-6	-220.21191E-15	0.0000000E+0	-16.626229E-9	-303.01183E-3	50.088305E-12	-991.38421E-3	166.12964E-6
352.10423E-12	-236.05282E-15	0.0000000E+0	-16.628475E-9	-526.49832E-3	59.099822E-12	-680.53305E-3	58.715064E-6	-248.08942E-15	0.0000000E+0	-16.628475E-9	2.9218428E+0	56.758091E-12	-752.90459E-3	108.87565E-6
349.85972E-12	-236.83510E-15	0.0000000E+0	-16.630718E-9	-89.457080E-3	55.710405E-12	-652.53550E-3	71.645249E-6	-233.55414E-15	0.0000000E+0	-16.630718E-9	841.84140E-3	52.735229E-12	-967.58479E-3	171.94351E-6
347.61524E-12	-246.40853E-15	0.0000000E+0	-16.632963E-9	-5.1609521E+0	44.703876E-12	-1.1474680E+0	195.63769E-6	-230.09334E-15	0.0000000E+0	-16.632963E-9	-5.1503143E+0	52.700979E-12	-1.4078615E+0	181.41308E-6
345.37076E-12	-244.31387E-15	0.0000000E+0	-16.635209E-9	-4.1993732E+0	45.847600E-12	-1.2305112E+0	200.95371E-6	-232.09830E-15	0.0000000E+0	-16.635209E-9	-415.82775E-3	48.300582E-12	-910.37089E-3	227.86489E-6
343.12628E-12	-247.98577E-15	0.0000000E+0	-16.637452E-9	3.4307568E+0	55.355515E-12	-573.27759E-3	99.277611E-6	-236.33968E-15	0.0000000E+0	-16.637452E-9	3.9913237E+0	43.476851E-12	-544.84558E-3	268.32329E-6
340.88177E-12	-228.73017E-15	0.0000000E+0	-16.639698E-9	4.4375224E+0	52.998519E-12	-369.66890E-3	108.94671E-6	-250.42482E-15	0.0000000E+0	-16.639698E-9	-4.2237535E+0	50.253402E-12	-1.2908822E+0	182.90403E-6
338.63728E-12	-220.71198E-15	0.0000000E+0	-16.641941E-9	2.2321708E+0	54.225808E-12	-417.47352E-3	80.506179E-6	-240.46384E-15	0.0000000E+0	-16.641941E-9	-1.9085835E+0	51.830814E-12	-991.80931E-3	167.90059E-6
336.39280E-12	-233.33581E-15	0.0000000E+0	-16.644186E-9	782.78297E-3	46.322415E-12	-516.29955E-3	166.22851E-6	-245.65037E-15	0.0000000E+0	-16.644186E-9	-1.9767730E+0	49.226435E-12	-965.27511E-3	198.18429E-6
334.14832E-12	-248.16176E-15	0.0000000E+0	-16.646430E-9	-4.0110240E+0	47.960299E-12	-1.0188161E+0	166.44245E-6	-228.30202E-15	0.0000000E+0	-16.646430E-9	-491.78129E-3	50.864219E-12	-775.18451E-3	178.72169E-6
331.90384E-12	-227.85186E-15	0.0000000E+0	-16.648675E-9	-814.46117E-3	44.786699E-12	-787.96327E-3	209.09119E-6	-241.02866E-15	0.0000000E+0	-16.648675E-9	2.2285128E+0	49.500713E-12	-526.79145E-3	198.06196E-6
329.65933E-12	-242.24503E-15	0.0000000E+0	-16.650919E-9	4.6546774E+0	47.989147E-12	-251.23441E-3	181.50787E-6	-234.98795E-15	0.0000000E+0	-16.650919E-9	2.8648229E+0	46.686283E-12	-561.68151E-3	220.05579E-6
327.41485E-12	-245.44307E-15	0.0000000E+0	-16.653164E-9	-87.405466E-3	43.271130E-12	-589.57809E-3	246.56474E-6	-251.62085E-15	0.0000000E+0	-16.653164E-9	4.5746646E+0	51.617179E-12	-547.78141E-3	165.59045E-6
325.17036E-12	-229.03606E-15	0.0000000E+0	-16.655408E-9	-4.8705220E+0	39.205576E-12	-1.0883543E+0	335.11996E-6	-224.97832E-15	0.0000000E+0	-16.655408E-9	274.89069E-3	50.025692E-12	-951.47836E-3	181.69006E-6
322.92588E-12	-242.24839E-15	0.0000000E+0	-16.657653E-9	-1.4820080E+0	52.378653E-12	-943.71283E-3	198.09477E-6	-223.67312E-15	0.0000000E+0	-16.657653E-9	-22.670176E-3	47.395775E-12	-1.0013282E+0	203.74496E-6
320.68137E-12	-239.58003E-15	0.0000000E+0	-16.659897E-9	3.9029391E+0	51.893205E-12	-439.46043E-3	195.49404E-6	-258.42227E-15	0.0000000E+0	-16.659897E-9	-1.1208808E+0	47.479704E-12	-1.0726303E+0	193.30661E-6
318.43689E-12	-237.76673E-15	0.0000000E+0	-16.662142E-9	741.32574E-3	52.710385E-12	-619.08847E-3	178.61417E-6	-228.69464E-15	0.0000000E+0	-16.662142E-9	-1.4623910E+0	52.262548E-12	-1.0825148E+0	140.23445E-6
316.19241E-12	-235.37801E-15	0.0000000E+0	-16.664385E-9	-2.6220651E+0	56.448447E-12	-973.94729E-3	120.52320E-6	-226.69982E-15	0.0000000E+0	-16.664385E-9	198.16461E-3	55.056050E-12	-893.10223E-3	123.80083E-6
313.94792E-12	-241.24485E-15	0.0000000E+0	-16.666631E-9	-916.67634E-3	50.370014E-12	-845.38984E-3	176.43330E-6	-239.78142E-15	0.0000000E+0	-16.666631E-9	3.2504315E+0	55.403574E-12	-674.04479E-3	136.80503E-6
311.70341E-12	-237.05850E-15	0.0000000E+0	-16.668876E-9	-3.9678040E+0	50.181210E-12	-1.2399678E+0	181.90466E-6	-260.22037E-15	0.0000000E+0	-16.668876E-9	461.86185E-3	52.391116E-12	-971.26573E-3	188.07765E-6
309.45893E-12	-244.63203E-15	0.0000000E+0	-16.671120E-9	1.8837243E+0	57.085912E-12	-702.71850E-3	92.087801E-6	-255.20433E-15	0.0000000E+0	-16.671120E-9	4.1263657E+0	48.888484E-12	-714.26260E-3	224.74889E-6
307.21445E-12	-225.78344E-15	0.0000000E+0	-16.673365E-9	1.7073433E+0	56.911999E-12	-703.64797E-3	65.110878E-6	-258.06267E-15	0.0000000E+0	-16.673365E-9	755.92554E-3	50.664428E-12	-1.0866091E+0	211.86535E-6
304.96997E-12	-219.36576E-15	0.0000000E+0	-16.675608E-9	-800.17722E-3	51.596939E-12	-903.03159E-3	106.77100E-6	-229.84837E-15	0.0000000E+0	-16.675608E-9	-1.7541751E+0	48.578853E-12	-1.2777191E+0	229.50275E-6
302.72548E-12	-229.09531E-15	0.0000000E+0	-16.677854E-9	-1.0801287E+0	45.036183E-12	-927.64699E-3	184.21179E-6	-238.52657E-15	0.0000000E+0	-16.677854E-9	-1.3983222E+0	47.079857E-12	-1.1825153E+0	238.09829E-6
300.48097E-12	-237.19007E-15	0.0000000E+0	-16.680097E-9	-1.2301439E+0	39.132950E-12	-962.80211E-3	278.03128E-6	-226.62410E-15	0.0000000E+0	-16.680097E-9	929.07649E-3	51.146528E-12	-1.0000325E+0	185.11484E-6
298.23649E-12	-244.99123E-15	0.0000000E+0	-16.682343E-9	-187.36319E-3	51.375588E-12	-910.85947E-3	166.24010E-6	-226.44725E-15	0.0000000E+0	-16.682343E-9	1.0147873E+0	51.736008E-12	-1.0057324E+0	188.36232E-6
295.99201E-12	-235.05818E-15	0.0000000E+0	-16.684586E-9	-3.0385752E+0	53.741605E-12	-1.2538242E+0	126.37986E-6	-244.68280E-15	0.0000000E+0	-16.684586E-9	-1.4260362E+0	47.434810E-12	-1.2180330E+0	235.46515E-6
293.74753E-12	-245.62879E-15	0.0000000E+0	-16.686831E-9	1.5669155E+0	49.601809E-12	-836.20793E-3	163.45555E-6	-220.42092E-15	0.0000000E+0	-16.686831E-9	-7.0061469E+0	44.094253E-12	-1.5976754E+0	255.23000E-6
291.50302E-12	-241.75212E-15	0.0000000E+0	-16.689075E-9	1.2220625E+0	49.790738E-12	-876.95599E-3	166.18981E-6	-233.04050E-15	0.0000000E+0	-16.689075E-9	2.5186133E+0	52.293541E-12	-721.80313E-3	155.99074E-6
289.25853E-12	-232.80824E-15	0.0000000E+0	-16.691320E-9	-14.927082E-3	45.860107E-12	-954.32085E-3	209.70484E-6	-224.49729E-15	0.0000000E+0	-16.691320E-9	1.1145080E+0	53.007130E-12	-868.44987E-3	159.47669E-6
287.01405E-12	-233.83506E-15	0.0000000E+0	-16.693564E-9	-2.6088104E+0	46.057335E-12	-1.1991516E+0	225.22286E-6	-222.29346E-15	0.0000000E+0	-16.693564E-9	2.3953664E+0	49.179050E-12	-831.90811E-3	207.66402E-6
284.76957E-12	-226.57417E-15	0.0000000E+0	-16.695809E-9	-2.0402479E+0	51.889285E-12	-1.2530921E+0	170.68782E-6	-220.44884E-15	0.0000000E+0	-16.695809E-9	-4.1212592E+0	47.373175E-12	-1.3775927E+0	221.17281E-6
282.52506E-12	-249.24106E-15	0.0000000E+0	-16.698053E-9	-1.7854639E+0	53.857412E-12	-1.2972049E+0	132.66833E-6	-233.25035E-15	0.0000000E+0	-16.698053E-9	1.1998185E+0	50.334868E-12	-843.97918E-3	181.52081E-6
280.28058E-12	-225.93152E-15	0.0000000E+0	-16.700298E-9	-4.1156063E+0	52.548379E-12	-1.6002516E+0	137.86819E-6	-217.99244E-15	0.0000000E+0	-16.700298E-9	3.3279536E+0	49.078141E-12	-668.95324E-3	197.10913E-6
278.03609E-12	-222.09208E-15	0.0000000E+0	-16.702543E-9	-1.5020609E+0	47.957568E-12	-1.3903401E+0	184.58735E-6	-233.98948E-15	0.0000000E+0	-16.702543E-9	4.4501867E+0	50.876959E-12	-701.22433E-3	178.62403E-6
275.79161E-12	-235.35983E-15	0.0000000E+0	-16.704787E-9	2.2674065E+0	52.940395E-12	-1.0837420E+0	130.04061E-6	-221.97996E-15	0.0000000E+0	-16.704787E-9	6.8514471E+0	50.632266E-12	-655.63518E-3	187.60790E-6
273.54710E-12	-241.39081E-15	0.0000000E+0	-16.707032E-9	2.5743086E+0	41.631372E-12	-1.0123800E+0	256.14383E-6	-221.84838E-15	0.0000000E+0	-16.707032E-9	2.2568488E+0	50.932508E-12	-1.1673384E+0	183.94120E-6
271.30262E-12	-251.17452E-15	0.0000000E+0	-16.709276E-9	-6.5905299E+0	44.468609E-12	-1.8440065E+0	263.39522E-6	-245.05086E-15	0.0000000E+0	-16.709276E-9	4.9222703E+0	53.035878E-12	-1.0730267E+0	169.51200E-6
269.05814E-12	-247.51024E-15	0.0000000E+0	-16.711521E-9	-2.8367362E-3	51.871618E-12	-1.3733441E+0	187.93240E-6	-217.58840E-15	0.0000000E+0	-16.711521E-9	1.5039568E+0	52.749409E-12	-1.4866059E+0	185.35461E-6
266.81365E-12	-228.56435E-15	0.0000000E+0	-16.713765E-9	2.9916432E+0	54.106435E-12	-1.0422170E+0	151.99420E-6	-232.91994E-15	0.0000000E+0	-16.713765E-9	-6.4635463E+0	49.220628E-12	-2.1074953E+0	226.00517E-6
264.56917E-12	-219.53626E-15	0.0000000E+0	-16.716010E-9	1.9810319E+0	49.550600E-12	-1.0432214E+0	192.80173E-6	-230.39372E-15	0.0000000E+0	-16.716010E-9	-3.5263734E+0	49.758885E-12	-1.6805316E+0	223.42958E-6
262.32466E-12	-241.47204E-15	0.0000000E+0	-16.718253E-9	1.6378982E+0	51.572448E-12	-1.0316440E+0	169.53924E-6	-247.36173E-15	0.0000000E+0	-16.718253E-9	351.84312E-3	46.659041E-12	-1.2692698E+0	246.84158E-6
260.08018E-12	-220.13999E-15	0.0000000E+0	-16.720499E-9	2.7658808E+0	63.242550E-12	-866.68277E-3	13.870427E-6	-236.07144E-15	0.0000000E+0	-16.720499E-9	1.7155780E+0	46.357744E-12	-1.2145340E+0	240.13159E-6
257.83570E-12	-228.47127E-15	0.0000000E+0	-16.722742E-9	2.0515656E+0	56.828080E-12	-801.25552E-3	45.703728E-6	-252.25717E-15	0.0000000E+0	-16.722742E-9	-2.4582832E+0	41.220583E-12	-1.5554000E+0	268.05923E-6
255.59121E-12	-234.59872E-15	0.0000000E+0	-16.724988E-9	1.5061837E+0	45.399889E-12	-811.14167E-3	168.23280E-6	-232.79385E-15	0.0000000E+0	-16.724988E-9	1.6386294E+0	44.476943E-12	-1.1751068E+0	205.95299E-6
253.34670E-12	-240.22863E-15	0.0000000E+0	-16.727231E-9	-1.8741666E+0	47.638980E-12	-1.1450912E+0	159.46587E-6	-226.33302E-15	0.0000000E+0	-16.727231E-9	-1.5372155E+0	49.933193E-12	-1.4415147E+0	136.13595E-6
251.10222E-12	-253.16384E-15	0.0000000E+0	-16.729476E-9	-2.1804051E+0	42.564490E-12	-1.2513421E+0	228.96272E-6	-266.28098E-15	0.0000000E+0	-16.729476E-9	-863.96348E-3	54.803537E-12	-1.3782277E+0	97.893433E-6
248.85774E-12	-256.33480E-15	0.0000000E+0	-16.731722E-9	-8.0840263E+0	47.482813E-12	-1.8707649E+0	195.38330E-6	-236.97556E-15	0.0000000E+0	-16.731722E-9	100.28868E-3	51.269357E-12	-1.2756146E+0	140.25791E-6
246.61326E-12	-240.20028E-15	0.0000000E+0	-16.733965E-9	-2.2276616E+0	52.346509E-12	-1.5523818E+0	138.42799E-6	-240.00609E-15	0.0000000E+0	-16.733965E-9	-957.86178E-3	52.242037E-12	-1.3956382E+0	137.73874E-6
244.36875E-12	-226.65160E-15	0.0000000E+0	-16.736211E-9	-470.66262E-3	45.685265E-12	-1.4168246E+0	219.80313E-6	-253.81411E-15	0.0000000E+0	-16.736211E-9	-2.6698668E+0	50.637626E-12	-1.5046276E+0	168.59788E-6
